Datum,MunicipalityCode,Gemeentecode,Gemeentenaam,Provincienaam,Provinciecode,Aantal,AantalCumulatief,population,populationMunicipalityName,infectionsPerPopulation,infectionsPer1000,infectionsPer10000
2020-12-14,GM0606,606,Schiedam,Zuid-Holland,28,23,4492,79759,Schiedam,0.05631966298474153,56.319662984741534,563.1966298474154
2020-12-14,GM0610,610,Sliedrecht,Zuid-Holland,28,36,1195,25942,Sliedrecht,0.04606429727854445,46.06429727854445,460.6429727854445
2020-12-14,GM0613,613,Albrandswaard,Zuid-Holland,28,8,1411,25990,Albrandswaard,0.054290111581377455,54.29011158137745,542.9011158137746
2020-12-14,GM0614,614,Westvoorne,Zuid-Holland,28,4,442,14950,Westvoorne,0.029565217391304348,29.565217391304348,295.6521739130435
2020-12-14,GM0622,622,Vlaardingen,Zuid-Holland,28,34,4092,74119,Vlaardingen,0.05520851603502476,55.20851603502476,552.0851603502476
2020-12-14,GM0626,626,Voorschoten,Zuid-Holland,28,12,769,25560,Voorschoten,0.030086071987480437,30.086071987480437,300.8607198748044
2020-12-14,GM0627,627,Waddinxveen,Zuid-Holland,28,12,1202,31451,Waddinxveen,0.03821818066198213,38.21818066198213,382.1818066198213
2020-12-14,GM0629,629,Wassenaar,Zuid-Holland,28,7,831,27252,Wassenaar,0.030493174812857772,30.493174812857774,304.93174812857774
2020-12-14,GM0632,632,Woerden,Utrecht,26,35,1977,52951,Woerden,0.03733640535589507,37.336405355895074,373.36405355895073
2020-12-14,GM0637,637,Zoetermeer,Zuid-Holland,28,62,4984,125840,Zoetermeer,0.03960584869675779,39.60584869675779,396.0584869675779
2020-12-14,GM0638,638,Zoeterwoude,Zuid-Holland,28,4,302,9320,Zoeterwoude,0.03240343347639485,32.40343347639485,324.0343347639485
2020-12-14,GM0642,642,Zwijndrecht,Zuid-Holland,28,22,2145,44728,Zwijndrecht,0.04795653729207655,47.956537292076554,479.5653729207655
2020-12-14,GM0654,654,Borsele,Zeeland,29,5,327,22837,Borsele,0.014318868502868152,14.318868502868153,143.1886850286815
2020-12-14,GM0664,664,Goes,Zeeland,29,2,723,39079,Goes,0.01850098518385834,18.50098518385834,185.0098518385834
2020-12-14,GM0668,668,West Maas en Waal,Gelderland,25,6,533,19673,West Maas en Waal,0.027092970060488997,27.092970060488998,270.92970060488994
2020-12-14,GM0677,677,Hulst,Zeeland,29,5,727,27552,Hulst,0.026386469221835074,26.386469221835075,263.86469221835074
2020-12-14,GM0678,678,Kapelle,Zeeland,29,1,162,13006,Kapelle,0.012455789635552822,12.455789635552822,124.55789635552823
2020-12-14,GM0687,687,Middelburg,Zeeland,29,11,737,49248,Middelburg,0.014965074723846653,14.965074723846653,149.65074723846652
2020-12-14,GM0703,703,Reimerswaal,Zeeland,29,11,523,22916,Reimerswaal,0.022822482108570432,22.822482108570433,228.22482108570432
2020-12-14,GM0715,715,Terneuzen,Zeeland,29,29,1363,54509,Terneuzen,0.02500504503843402,25.00504503843402,250.0504503843402
2020-12-14,GM0716,716,Tholen,Zeeland,29,7,906,26442,Tholen,0.034263671431813025,34.26367143181302,342.63671431813026
2020-12-14,GM0717,717,Veere,Zeeland,29,5,260,21816,Veere,0.011917858452511918,11.917858452511918,119.17858452511919
2020-12-14,GM0718,718,Vlissingen,Zeeland,29,5,626,44541,Vlissingen,0.014054466671156911,14.054466671156911,140.5446667115691
2020-12-14,GM0736,736,De Ronde Venen,Utrecht,26,20,1612,45063,De Ronde Venen,0.03577214122450791,35.77214122450791,357.72141224507914
2020-12-14,GM0737,737,Tytsjerksteradiel,Friesland,21,12,414,32287,Tytsjerksteradiel,0.01282249821909747,12.822498219097469,128.22498219097469
2020-12-14,GM0743,743,Asten,Noord-Brabant,30,9,565,17071,Asten,0.0330970651982895,33.0970651982895,330.970651982895
2020-12-14,GM0744,744,Baarle-Nassau,Noord-Brabant,30,3,238,6953,Baarle-Nassau,0.034229828850855744,34.229828850855746,342.29828850855745
2020-12-14,GM0748,748,Bergen op Zoom,Noord-Brabant,30,30,3202,67959,Bergen op Zoom,0.047116643858797214,47.11664385879721,471.16643858797215
2020-12-14,GM0753,753,Best,Noord-Brabant,30,20,970,30658,Best,0.03163937634548894,31.63937634548894,316.3937634548894
2020-12-14,GM0755,755,Boekel,Noord-Brabant,30,8,346,11060,Boekel,0.03128390596745027,31.283905967450274,312.8390596745027
2020-12-14,GM0756,756,Boxmeer,Noord-Brabant,30,22,1028,,,,,
2020-12-14,GM0757,757,Boxtel,Noord-Brabant,30,21,1083,33116,Boxtel,0.032703225027177193,32.70322502717719,327.03225027177194
2020-12-14,GM0758,758,Breda,Noord-Brabant,30,133,7085,184841,Breda,0.03833024058515156,38.33024058515156,383.30240585151563
2020-12-14,GM0762,762,Deurne,Noord-Brabant,30,21,1254,32597,Deurne,0.038469797834156515,38.469797834156516,384.69797834156515
2020-12-14,GM0765,765,Pekela,Groningen,20,6,148,12188,Pekela,0.012143091565474237,12.143091565474236,121.43091565474236
2020-12-14,GM0766,766,Dongen,Noord-Brabant,30,14,1184,26604,Dongen,0.04450458577657495,44.50458577657495,445.0458577657495
2020-12-14,GM0770,770,Eersel,Noord-Brabant,30,15,930,19852,Eersel,0.04684666532339311,46.846665323393104,468.4666532339311
2020-12-14,GM0772,772,Eindhoven,Noord-Brabant,30,93,7806,238657,Eindhoven,0.03270802867713916,32.708028677139154,327.08028677139157
2020-12-14,GM0777,777,Etten-Leur,Noord-Brabant,30,42,1664,44165,Etten-Leur,0.037676893467678024,37.67689346767803,376.76893467678025
2020-12-14,GM0779,779,Geertruidenberg,Noord-Brabant,30,20,774,21924,Geertruidenberg,0.035303776683087026,35.30377668308703,353.0377668308703
2020-12-14,GM0784,784,Gilze en Rijen,Noord-Brabant,30,14,1049,26545,Gilze en Rijen,0.03951779996232812,39.51779996232812,395.1779996232812
2020-12-14,GM0785,785,Goirle,Noord-Brabant,30,7,936,24010,Goirle,0.03898375676801333,38.98375676801333,389.8375676801333
2020-12-14,GM0786,786,Grave,Noord-Brabant,30,7,558,,,,,
2020-12-14,GM0788,788,Haaren,Noord-Brabant,30,6,578,,,,,
2020-12-14,GM0794,794,Helmond,Noord-Brabant,30,30,3731,93676,Helmond,0.03982877151031214,39.82877151031214,398.2877151031214
2020-12-14,GM0796,796,'s-Hertogenbosch,Noord-Brabant,30,42,5671,156697,'s-Hertogenbosch,0.03619086517291333,36.190865172913334,361.90865172913334
2020-12-14,GM0797,797,Heusden,Noord-Brabant,30,16,1806,45576,Heusden,0.03962611901000527,39.62611901000527,396.2611901000527
2020-12-14,GM0798,798,Hilvarenbeek,Noord-Brabant,30,3,609,15819,Hilvarenbeek,0.03849800872368671,38.49800872368671,384.98008723686706
2020-12-14,GM0809,809,Loon op Zand,Noord-Brabant,30,13,1014,23782,Loon op Zand,0.04263728870574384,42.63728870574384,426.3728870574384
2020-12-14,GM0815,815,Mill en Sint Hubert,Noord-Brabant,30,5,409,,,,,
2020-12-14,GM0823,823,Oirschot,Noord-Brabant,30,20,784,19083,Oirschot,0.041083687051302206,41.083687051302206,410.83687051302206
2020-12-14,GM0824,824,Oisterwijk,Noord-Brabant,30,12,978,32534,Oisterwijk,0.030060859408618676,30.060859408618676,300.60859408618677
2020-12-14,GM0826,826,Oosterhout,Noord-Brabant,30,43,2222,56578,Oosterhout,0.039273215737565835,39.273215737565835,392.73215737565835
2020-12-14,GM0828,828,Oss,Noord-Brabant,30,27,3713,93456,Oss,0.03972992638246876,39.729926382468754,397.29926382468756
2020-12-14,GM0840,840,Rucphen,Noord-Brabant,30,13,956,23361,Rucphen,0.04092290569753007,40.92290569753007,409.2290569753007
2020-12-14,GM0845,845,Sint-Michielsgestel,Noord-Brabant,30,12,1121,29743,Sint-Michielsgestel,0.037689540396059575,37.68954039605958,376.89540396059573
2020-12-14,GM0847,847,Someren,Noord-Brabant,30,21,664,19742,Someren,0.03363387701347381,33.633877013473814,336.3387701347381
2020-12-14,GM0848,848,Son en Breugel,Noord-Brabant,30,5,544,17812,Son en Breugel,0.03054120817426454,30.54120817426454,305.4120817426454
2020-12-14,GM0851,851,Steenbergen,Noord-Brabant,30,17,860,24328,Steenbergen,0.03535021374547846,35.35021374547846,353.50213745478464
2020-12-14,GM0852,852,Waterland,Noord-Holland,27,17,658,17347,Waterland,0.03793163082953825,37.93163082953825,379.3163082953825
2020-12-14,GM0855,855,Tilburg,Noord-Brabant,30,83,8801,225050,Tilburg,0.03910686514107976,39.10686514107976,391.06865141079754
2020-12-14,GM0856,856,Uden,Noord-Brabant,30,16,1274,,,,,
2020-12-14,GM0858,858,Valkenswaard,Noord-Brabant,30,23,1218,31275,Valkenswaard,0.03894484412470024,38.94484412470024,389.44844124700245
2020-12-14,GM0861,861,Veldhoven,Noord-Brabant,30,20,1740,45888,Veldhoven,0.037918410041841,37.918410041841,379.18410041841
2020-12-14,GM0865,865,Vught,Noord-Brabant,30,12,1159,31853,Vught,0.03638589771764041,36.38589771764041,363.85897717640415
2020-12-14,GM0866,866,Waalre,Noord-Brabant,30,4,592,17727,Waalre,0.03339538557003441,33.395385570034406,333.9538557003441
2020-12-14,GM0867,867,Waalwijk,Noord-Brabant,30,19,2050,49357,Waalwijk,0.04153412889762344,41.53412889762344,415.34128897623435
2020-12-14,GM0873,873,Woensdrecht,Noord-Brabant,30,14,746,22099,Woensdrecht,0.03375718358296755,33.75718358296755,337.57183582967554
2020-12-14,GM0879,879,Zundert,Noord-Brabant,30,13,727,22202,Zundert,0.03274479776596703,32.74479776596703,327.4479776596703
2020-12-14,GM0880,880,Wormerland,Noord-Holland,27,3,545,16374,Wormerland,0.033284475387809945,33.28447538780995,332.8447538780994
2020-12-14,GM0882,882,Landgraaf,Limburg,31,14,829,37026,Landgraaf,0.022389672122292443,22.389672122292442,223.89672122292444
2020-12-14,GM0888,888,Beek,Limburg,31,8,439,15809,Beek,0.02776899234613195,27.76899234613195,277.6899234613195
2020-12-14,GM0889,889,Beesel,Limburg,31,6,352,13396,Beesel,0.026276500447894893,26.276500447894893,262.7650044789489
2020-12-14,GM0893,893,Bergen (L.),Limburg,31,5,391,13079,Bergen (L.),0.029895251930575732,29.895251930575732,298.95251930575733
2020-12-14,GM0899,899,Brunssum,Limburg,31,8,671,27684,Brunssum,0.024237826903626643,24.237826903626644,242.37826903626643
2020-12-14,GM0907,907,Gennep,Limburg,31,14,623,17199,Gennep,0.03622303622303622,36.223036223036225,362.23036223036223
2020-12-14,GM0917,917,Heerlen,Limburg,31,26,2088,86900,Heerlen,0.024027617951668585,24.027617951668585,240.27617951668586
2020-12-14,GM0928,928,Kerkrade,Limburg,31,6,949,45255,Kerkrade,0.02097005855706552,20.970058557065517,209.7005855706552
2020-12-14,GM0935,935,Maastricht,Limburg,31,73,3731,120922,Maastricht,0.030854600486263872,30.854600486263873,308.5460048626387
2020-12-14,GM0938,938,Meerssen,Limburg,31,16,467,18541,Meerssen,0.025187422469122485,25.187422469122485,251.87422469122484
2020-12-14,GM0944,944,Mook en Middelaar,Limburg,31,3,264,8000,Mook en Middelaar,0.033,33,330
2020-12-14,GM0946,946,Nederweert,Limburg,31,14,696,17339,Nederweert,0.040140723225099484,40.140723225099485,401.40723225099487
2020-12-14,GM0957,957,Roermond,Limburg,31,29,1611,59150,Roermond,0.02723584108199493,27.235841081994927,272.35841081994926
2020-12-14,GM0965,965,Simpelveld,Limburg,31,6,266,10420,Simpelveld,0.025527831094049904,25.527831094049905,255.27831094049904
2020-12-14,GM0971,971,Stein,Limburg,31,15,633,24817,Stein,0.02550670911069025,25.506709110690252,255.06709110690252
2020-12-14,GM0981,981,Vaals,Limburg,31,2,187,10084,Vaals,0.018544228480761604,18.544228480761603,185.44228480761603
2020-12-14,GM0983,983,Venlo,Limburg,31,110,3710,102182,Venlo,0.036307764576931356,36.307764576931355,363.07764576931356
2020-12-14,GM0984,984,Venray,Limburg,31,43,1787,44001,Venray,0.040612713347423925,40.61271334742393,406.12713347423926
2020-12-14,GM0986,986,Voerendaal,Limburg,31,5,258,12403,Voerendaal,0.02080141901152947,20.801419011529468,208.0141901152947
2020-12-14,GM0988,988,Weert,Limburg,31,71,2089,50356,Weert,0.041484629438398604,41.484629438398606,414.84629438398605
2020-12-14,GM0994,994,Valkenburg aan de Geul,Limburg,31,12,457,16149,Valkenburg aan de Geul,0.02829896588024026,28.29896588024026,282.98965880240263
2020-12-14,GM0995,995,Lelystad,Flevoland,24,66,2248,81341,Lelystad,0.027636739159833293,27.636739159833294,276.3673915983329
2020-12-14,GM1507,1507,Horst aan de Maas,Limburg,31,47,1688,43080,Horst aan de Maas,0.03918291550603528,39.18291550603528,391.82915506035283
2020-12-14,GM1509,1509,Oude IJsselstreek,Gelderland,25,20,1038,39346,Oude IJsselstreek,0.02638133482437859,26.381334824378587,263.81334824378587
2020-12-14,GM1525,1525,Teylingen,Zuid-Holland,28,29,1454,37949,Teylingen,0.038314580094337136,38.31458009433714,383.14580094337134
2020-12-14,GM1581,1581,Utrechtse Heuvelrug,Utrecht,26,43,1657,50003,Utrechtse Heuvelrug,0.03313801171929684,33.13801171929684,331.3801171929684
2020-12-14,GM1586,1586,Oost Gelre,Gelderland,25,29,1003,29624,Oost Gelre,0.03385768295976235,33.85768295976235,338.57682959762354
2020-12-14,GM1598,1598,Koggenland,Noord-Holland,27,10,669,23030,Koggenland,0.02904906643508467,29.049066435084672,290.4906643508467
2020-12-14,GM1621,1621,Lansingerland,Zuid-Holland,28,25,2761,64167,Lansingerland,0.04302834790468621,43.02834790468621,430.2834790468621
2020-12-14,GM1640,1640,Leudal,Limburg,31,19,1119,35938,Leudal,0.031136958094496077,31.136958094496077,311.3695809449608
2020-12-14,GM1641,1641,Maasgouw,Limburg,31,7,573,24021,Maasgouw,0.023854127638316472,23.854127638316474,238.54127638316473
2020-12-14,GM1652,1652,Gemert-Bakel,Noord-Brabant,30,17,984,31107,Gemert-Bakel,0.03163275147073006,31.63275147073006,316.3275147073006
2020-12-14,GM1655,1655,Halderberge,Noord-Brabant,30,14,1149,30767,Halderberge,0.03734520752754575,37.345207527545746,373.4520752754575
2020-12-14,GM1658,1658,Heeze-Leende,Noord-Brabant,30,8,616,16485,Heeze-Leende,0.037367303609341825,37.367303609341825,373.67303609341826
2020-12-14,GM1659,1659,Laarbeek,Noord-Brabant,30,10,885,22952,Laarbeek,0.03855873126524922,38.558731265249214,385.5873126524922
2020-12-14,GM1667,1667,Reusel-De Mierden,Noord-Brabant,30,9,676,13309,Reusel-De Mierden,0.05079269667142535,50.792696671425354,507.9269667142535
2020-12-14,GM1669,1669,Roerdalen,Limburg,31,13,469,20549,Roerdalen,0.02282349506058689,22.82349506058689,228.23495060586887
2020-12-14,GM1674,1674,Roosendaal,Noord-Brabant,30,32,3367,77208,Roosendaal,0.04360947052118951,43.609470521189515,436.09470521189513
2020-12-14,GM1676,1676,Schouwen-Duiveland,Zeeland,29,5,629,34175,Schouwen-Duiveland,0.018405267008046816,18.405267008046817,184.05267008046818
2020-12-14,GM1680,1680,Aa en Hunze,Drenthe,22,5,399,25563,Aa en Hunze,0.015608496655322145,15.608496655322146,156.08496655322145
2020-12-14,GM1681,1681,Borger-Odoorn,Drenthe,22,4,508,25686,Borger-Odoorn,0.01977731059721249,19.77731059721249,197.7731059721249
2020-12-14,GM1684,1684,Cuijk,Noord-Brabant,30,11,897,,,,,
2020-12-14,GM1685,1685,Landerd,Noord-Brabant,30,6,715,,,,,
2020-12-14,GM1690,1690,De Wolden,Drenthe,22,6,467,24485,De Wolden,0.019072901776597918,19.072901776597917,190.72901776597917
2020-12-14,GM1695,1695,Noord-Beveland,Zeeland,29,1,110,7678,Noord-Beveland,0.014326647564469915,14.326647564469916,143.26647564469914
2020-12-14,GM1696,1696,Wijdemeren,Noord-Holland,27,7,753,24536,Wijdemeren,0.030689598956635148,30.689598956635148,306.8959895663515
2020-12-14,GM1699,1699,Noordenveld,Drenthe,22,3,364,31280,Noordenveld,0.011636828644501279,11.636828644501279,116.36828644501279
2020-12-14,GM1700,1700,Twenterand,Overijssel,23,23,1277,33723,Twenterand,0.03786733090175844,37.86733090175844,378.6733090175844
2020-12-14,GM1701,1701,Westerveld,Drenthe,22,7,254,19839,Westerveld,0.012803064670598316,12.803064670598316,128.03064670598314
2020-12-14,GM1702,1702,Sint Anthonis,Noord-Brabant,30,8,392,,,,,
2020-12-14,GM1705,1705,Lingewaard,Gelderland,25,21,1520,46989,Lingewaard,0.032347996339568835,32.34799633956884,323.47996339568834
2020-12-14,GM1706,1706,Cranendonck,Noord-Brabant,30,21,956,20632,Cranendonck,0.04633578906552927,46.33578906552927,463.3578906552927
2020-12-14,GM1708,1708,Steenwijkerland,Overijssel,23,9,814,44785,Steenwijkerland,0.01817572848051803,18.175728480518032,181.7572848051803
2020-12-14,GM1709,1709,Moerdijk,Noord-Brabant,30,10,1293,37312,Moerdijk,0.03465373070325901,34.65373070325901,346.5373070325901
2020-12-14,GM1711,1711,Echt-Susteren,Limburg,31,17,630,31777,Echt-Susteren,0.019825660068603077,19.825660068603078,198.25660068603077
2020-12-14,GM1714,1714,Sluis,Zeeland,29,12,584,23145,Sluis,0.025232231583495357,25.232231583495356,252.32231583495357
2020-12-14,GM1719,1719,Drimmelen,Noord-Brabant,30,20,906,27581,Drimmelen,0.03284870019216127,32.84870019216127,328.48700192161266
2020-12-14,GM1721,1721,Bernheze,Noord-Brabant,30,17,1305,31785,Bernheze,0.04105710240679566,41.05710240679566,410.57102406795656
2020-12-14,GM1723,1723,Alphen-Chaam,Noord-Brabant,30,5,376,10444,Alphen-Chaam,0.03600153198008426,36.00153198008426,360.0153198008426
2020-12-14,GM1724,1724,Bergeijk,Noord-Brabant,30,13,921,18869,Bergeijk,0.0488102178175844,48.8102178175844,488.102178175844
2020-12-14,GM1728,1728,Bladel,Noord-Brabant,30,13,1187,20737,Bladel,0.057240680908521004,57.24068090852101,572.40680908521
2020-12-14,GM1729,1729,Gulpen-Wittem,Limburg,31,2,410,14161,Gulpen-Wittem,0.028952757573617684,28.952757573617685,289.52757573617686
2020-12-14,GM1730,1730,Tynaarlo,Drenthe,22,8,466,34330,Tynaarlo,0.013574133411010778,13.574133411010777,135.74133411010777
2020-12-14,GM1731,1731,Midden-Drenthe,Drenthe,22,15,574,33729,Midden-Drenthe,0.017017996382934567,17.017996382934566,170.17996382934567
2020-12-14,GM1734,1734,Overbetuwe,Gelderland,25,7,1241,48233,Overbetuwe,0.025729272489789148,25.729272489789146,257.2927248978915
2020-12-14,GM1735,1735,Hof van Twente,Overijssel,23,10,1245,35104,Hof van Twente,0.035466043755697355,35.466043755697356,354.66043755697353
2020-12-14,GM1740,1740,Neder-Betuwe,Gelderland,25,12,1078,25050,Neder-Betuwe,0.04303393213572854,43.03393213572854,430.3393213572854
2020-12-14,GM1742,1742,Rijssen-Holten,Overijssel,23,34,1632,38261,Rijssen-Holten,0.04265440004181804,42.654400041818036,426.54400041818036
2020-12-14,GM1771,1771,Geldrop-Mierlo,Noord-Brabant,30,18,1407,40174,Geldrop-Mierlo,0.035022651466122365,35.02265146612236,350.22651466122363
2020-12-14,GM1773,1773,Olst-Wijhe,Overijssel,23,12,372,18534,Olst-Wijhe,0.020071220459695695,20.071220459695695,200.71220459695695
2020-12-14,GM1774,1774,Dinkelland,Overijssel,23,19,1260,26594,Dinkelland,0.04737910806948936,47.37910806948936,473.7910806948936
2020-12-14,GM1783,1783,Westland,Zuid-Holland,28,59,5232,112616,Westland,0.046458762520423386,46.458762520423385,464.58762520423386
2020-12-14,GM1842,1842,Midden-Delfland,Zuid-Holland,28,18,795,19466,Midden-Delfland,0.040840439741087024,40.840439741087025,408.4043974108702
2020-12-14,GM1859,1859,Berkelland,Gelderland,25,20,1397,43790,Berkelland,0.03190226079013474,31.902260790134736,319.0226079013474
2020-12-14,GM1876,1876,Bronckhorst,Gelderland,25,18,1098,36110,Bronckhorst,0.03040708944890612,30.40708944890612,304.0708944890612
2020-12-14,GM1883,1883,Sittard-Geleen,Limburg,31,48,2263,91724,Sittard-Geleen,0.0246718416117919,24.671841611791898,246.718416117919
2020-12-14,GM1884,1884,Kaag en Braassem,Zuid-Holland,28,14,891,27916,Kaag en Braassem,0.031917180111763865,31.917180111763866,319.17180111763867
2020-12-14,GM1891,1891,Dantumadiel,Friesland,21,15,292,18958,Dantumadiel,0.015402468614832788,15.402468614832788,154.02468614832787
2020-12-14,GM1892,1892,Zuidplas,Zuid-Holland,28,13,1856,45877,Zuidplas,0.0404560019181725,40.456001918172504,404.560019181725
2020-12-14,GM1894,1894,Peel en Maas,Limburg,31,35,1426,44374,Peel en Maas,0.03213593545770046,32.135935457700455,321.3593545770046
2020-12-14,GM1895,1895,Oldambt,Groningen,20,24,499,38531,Oldambt,0.0129506111961797,12.9506111961797,129.506111961797
2020-12-14,GM1896,1896,Zwartewaterland,Overijssel,23,3,685,23039,Zwartewaterland,0.029732193237553713,29.732193237553712,297.32193237553713
2020-12-14,GM1900,1900,Súdwest-Fryslân,Friesland,21,59,2241,90307,S�dwest-Frysl�n,0.024815352076804676,24.815352076804675,248.15352076804675
2020-12-14,GM1901,1901,Bodegraven-Reeuwijk,Zuid-Holland,28,19,1436,35818,Bodegraven-Reeuwijk,0.0400915740689039,40.0915740689039,400.915740689039
2020-12-14,GM1903,1903,Eijsden-Margraten,Limburg,31,12,814,25847,Eijsden-Margraten,0.03149301659767091,31.493016597670913,314.93016597670913
2020-12-14,GM1904,1904,Stichtse Vecht,Utrecht,26,15,2415,65190,Stichtse Vecht,0.037045559134836634,37.04555913483664,370.45559134836634
